year,make,model,body_style(s),trim(s),image_source(s)
1992,Ford,Mustang,"['Coupe', 'Convertible']","{'Convertible': {'LX Convertible 2D': {'Horsepower': '105 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 4'}, 'LX 5.0 Liter Convertible 2D': {'Horsepower': '225 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'GT Convertible 2D': {'Horsepower': '225 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'LX Hatchback 2D': {'Horsepower': '105 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 4'}, 'LX 5.0 Liter Hatchback 2D': {'Horsepower': '225 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'LX 5.0 Liter Coupe 2D': {'Horsepower': '225 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'LX Coupe 2D': {'Horsepower': '105 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 4'}, 'GT Hatchback 2D': {'Horsepower': '225 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Mustang-RearSide_FOMUSLXCNV923_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Mustang-Side_FOMUSGT912_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1992,Ford,Probe,['Hatchback'],"{'Hatchback': {'LX Hatchback 2D': {'Horsepower': '145 @ 4800 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'GT Hatchback 2D': {'Horsepower': '145 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.2 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}, 'GL Hatchback 2D': {'Horsepower': '110 @ 4700 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}",{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Probe-RearSide_FOPROGL912_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,Ford,Ranger Regular Cab,['Pickup'],"{'Pickup': {'Sport Short Bed': {'Horsepower': '100 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 3'}, 'Sport Long Bed': {'Horsepower': '100 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 3'}, 'Custom Long Bed': {'Horsepower': '100 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 3'}, 'Custom Short Bed': {'Horsepower': '100 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 3'}, 'S Short Bed': {'Horsepower': '100 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Ranger%20Regular%20Cab-FrontSide_FTRGRSPORT911_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,Ford,Ranger Super Cab,['Pickup'],"{'Pickup': {'Custom': {'Horsepower': '145 @ 3800 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Ranger%20Super%20Cab-FrontSide_FTRGE921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,Ford,Taurus,"['Sedan', 'Wagon']","{'Sedan': {'LX Sedan 4D': {'Horsepower': '140 @ 3800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}, 'L Sedan 4D': {'Horsepower': '140 @ 4800 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}, 'GL Sedan 4D': {'Horsepower': '140 @ 4800 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}, 'SHO Sedan 4D': {'Horsepower': '220 @ 6200 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'GL Wagon 4D': {'Horsepower': '140 @ 4800 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 8'}, 'L Wagon 4D': {'Horsepower': '140 @ 4800 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}, 'LX Wagon 4D': {'Horsepower': '140 @ 3800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 8'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Taurus-FrontSide_FOTAUSEDSHO926_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Taurus-RearSide_FOTAULXWAG912_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1992,Ford,Tempo,"['Sedan', 'Coupe']","{'Sedan': {'LX Sedan 4D': {'Horsepower': '135 @ 5500 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'GLS Sedan 4D': {'Horsepower': '135 @ 5500 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'GL Sedan 4D': {'Horsepower': '96 @ 4400 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'GLS Sedan 2D': {'Horsepower': '135 @ 5500 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'GL Sedan 2D': {'Horsepower': '96 @ 4400 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Tempo-FrontSide_FOTMPSEDGLS925_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Tempo-RearSide_FOTMPCPEGLS923_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1992,Ford,Thunderbird,['Coupe'],"{'Coupe': {'Sport Coupe 2D': {'Horsepower': '200 @ 4000 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'LX Coupe 2D': {'Horsepower': '140 @ 3800 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Coupe 2D': {'Horsepower': '200 @ 4000 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Super Coupe 2D': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V6, Supercharged, 3.8L', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Ford-Thunderbird-FrontSide_FOTBDLX921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,Geo,Metro,"['Hatchback', 'Convertible']","{'Convertible': {'LSi Convertible 2D': {'Horsepower': '52 @ 5700 rpm HP', 'Engine': '3-Cyl, 1.0 Liter', 'Combined Fuel Economy': '30 MPG', 'Seating': 'Seats 2'}}, 'Hatchback': {'Hatchback 4D': {'Horsepower': '52 @ 5700 rpm HP', 'Engine': '3-Cyl, 1.0 Liter', 'Combined Fuel Economy': '33 MPG', 'Seating': 'Seats 4'}, 'XFi Hatchback 2D': {'Horsepower': '52 @ 5700 rpm HP', 'Engine': '3-Cyl, 1.0 Liter', 'Combined Fuel Economy': '33 MPG', 'Seating': 'Seats 4'}, 'LSi Hatchback 2D': {'Horsepower': '52 @ 5700 rpm HP', 'Engine': '3-Cyl, 1.0 Liter', 'Combined Fuel Economy': '33 MPG', 'Seating': 'Seats 4'}, 'LSi Hatchback 4D': {'Horsepower': '52 @ 5700 rpm HP', 'Engine': '3-Cyl, 1.0 Liter', 'Combined Fuel Economy': '33 MPG', 'Seating': 'Seats 4'}, 'Hatchback 2D': {'Horsepower': '52 @ 5700 rpm HP', 'Engine': '3-Cyl, 1.0 Liter', 'Combined Fuel Economy': '33 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Geo-Metro-RearSide_GEMETCNV921_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Geo-Metro-FrontSide_GEMET2D923_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1992,Geo,Prizm,['Sedan'],"{'Sedan': {'GSi Sedan 4D': {'Horsepower': '130 @ 6800 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '102 @ 5800 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Geo-Prizm-FrontSide_GEPRZ921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,Geo,Storm,"['Coupe', 'Hatchback']","{'Hatchback': {'Hatchback Coupe 2D': {'Horsepower': '95 @ 5800 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'GSi 2+2 Coupe 2D': {'Horsepower': '140 @ 6400 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 4'}, '2+2 Coupe 2D': {'Horsepower': '95 @ 5800 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}}}","{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Geo-Storm-FrontSide_GESTR911_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Geo-Storm-FrontSide_GESTRCPE921_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1992,Geo,Tracker,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '80 @ 5400 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'LSi Sport Utility 2D': {'Horsepower': '80 @ 5400 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'LSi Sport Utility Convertible 2D': {'Horsepower': '80 @ 5400 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'Sport Utility Convertible 2D': {'Horsepower': '80 @ 5400 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Geo-Tracker-FrontSide_GTTRK921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,1500 Club Coupe,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}, 'Short Bed': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-1500%20Club%20Coupe-FrontSide_GMSRE921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,1500 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}, 'Short Bed': {'Horsepower': '160 @ 4000 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-1500%20Regular%20Cab-FrontSide_GMSRR911_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,2500 Club Coupe,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}, 'Short Bed': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-2500%20Club%20Coupe-FrontSide_GMSRE921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,2500 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-2500%20Regular%20Cab-FrontSide_GMSRR911_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,3500 Club Coupe,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-3500%20Club%20Coupe-FrontSide_GMSRE921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,3500 Crew Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-3500%20Crew%20Cab-FrontSide_GMSRC921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,3500 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-3500%20Regular%20Cab-FrontSide_GMSRR911_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Jimmy,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '200 @ 4400 rpm HP', 'Engine': 'V6, HO, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, 'Sport Utility 4D': {'Horsepower': '200 @ 4400 rpm HP', 'Engine': 'V6, HO, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 6'}, 'Typhoon Sport Utility 2D': {'Horsepower': '280 @ 4200 rpm HP', 'Engine': 'V6, Turbo, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 4'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Jimmy-FrontSide_GMJIM2D921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Rally Wagon 1500,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '150 @ 4000 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 5'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Rally%20Wagon%201500-FrontSide_GMRWG921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Rally Wagon 2500,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 8'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Rally%20Wagon%202500-FrontSide_GMRWG921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Rally Wagon 3500,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 15'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Rally%20Wagon%203500-FrontSide_GMRWG921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Safari Cargo,['Van/Minivan'],"{'Van/Minivan': {'Extended Minivan': {'Horsepower': '150 @ 4000 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 2'}, 'Minivan': {'Horsepower': '150 @ 4000 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Safari%20Cargo-FrontSide_GMSAFCEXT911_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Safari Passenger,['Van/Minivan'],"{'Van/Minivan': {'Extended Minivan': {'Horsepower': '200 @ 4400 rpm HP', 'Engine': 'V6, High Output, 4.3L', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 8'}, 'Minivan': {'Horsepower': '200 @ 4400 rpm HP', 'Engine': 'V6, High Output, 4.3L', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 8'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Safari%20Passenger-FrontSide_GMSAF921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Sonoma Club Cab,['Pickup'],"{'Pickup': {'Pickup': {'Horsepower': '160 @ 4000 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 4'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Sonoma%20Club%20Cab-FrontSide_GMSNE911_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Sonoma Regular Cab,['Pickup'],"{'Pickup': {'Syclone': {'Horsepower': '280 @ 4200 rpm HP', 'Engine': 'V6, Turbo, 4.3 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 3'}, 'GT Short Bed': {'Horsepower': '195 @ 4500 rpm HP', 'Engine': 'V6, High Output, 4.3L', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 3'}, 'Long Bed': {'Horsepower': '105 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 3'}, 'Short Bed': {'Horsepower': '160 @ 4000 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 3'}, 'Special Short Bed': {'Horsepower': '160 @ 4000 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Sonoma%20Regular%20Cab-Side_GMSNR922_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Suburban 1500,['SUV'],"{'SUV': {'Sport Utility': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 9'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Suburban%201500-FrontSide_GMSUB921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Suburban 2500,['SUV'],"{'SUV': {'Sport Utility': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 8'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Suburban%202500-FrontSide_GMSUB921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Vandura 1500,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '150 @ 4000 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Vandura%201500-FrontSide_GMVANEXT911_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Vandura 2500,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Vandura%202500-FrontSide_GMVANEXT911_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Vandura 3500,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Vandura%203500-FrontSide_GMVANEXT911_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,GMC,Yukon,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '210 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-GMC-Yukon-FrontSide_GMYUK921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1992,Honda,Accord,"['Coupe', 'Wagon', 'Sedan']","{'Sedan': {'DX Sedan 4D': {'Horsepower': '125 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'LX Sedan 4D': {'Horsepower': '125 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'EX Sedan 4D': {'Horsepower': '140 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'LX Wagon 4D': {'Horsepower': '125 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'EX Wagon 4D': {'Horsepower': '140 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'DX Coupe 2D': {'Horsepower': '125 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'LX Coupe 2D': {'Horsepower': '125 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'EX Coupe 2D': {'Horsepower': '140 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Honda-Accord-RearSide_HOACCLXSED923_505x309.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Honda-Accord-FrontSide_HOACCEXWAG921_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Honda-Accord-Side_HOACCLXCPE922_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1992,Honda,Civic,"['Hatchback', 'Sedan']","{'Sedan': {'DX Sedan 4D': {'Horsepower': '102 @ 5900 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '29 MPG', 'Seating': 'Seats 5'}, 'LX Sedan 4D': {'Horsepower': '102 @ 5900 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '29 MPG', 'Seating': 'Seats 5'}, 'EX Sedan 4D': {'Horsepower': '125 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}, 'Hatchback': {'DX Hatchback 2D': {'Horsepower': '102 @ 5900 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '29 MPG', 'Seating': 'Seats 5'}, 'VX Hatchback 2D': {'Horsepower': '92 @ 5500 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '40 MPG', 'Seating': 'Seats 5'}, 'Si Hatchback 2D': {'Horsepower': '125 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'CX Hatchback 2D': {'Horsepower': '70 @ 5000 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '32 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Honda-Civic-Side_HOCIVEXSED922_505x353.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1992/1992-Honda-Civic-Side_HOCIVDXHB922_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
